Date,Open,High,Low,Close,Adj Close,Volume
2003-02-05,10622.900391,10765.900391,10541.200195,10725.099609,10605.917969,333844
2003-02-06,10765.900391,10806.799805,10418.599609,10439.099609,10323.098633,404823
2003-02-07,10439.099609,10500.299805,10173.500000,10234.799805,10121.067383,512025
2003-02-10,10173.500000,10459.500000,10091.799805,10316.500000,10201.861328,505172
2003-02-11,10459.500000,10745.500000,10234.799805,10439.099609,10323.098633,1002022
2003-02-12,10520.799805,10847.599609,10479.900391,10765.900391,10646.266602,908037
2003-02-13,10847.599609,10888.500000,10479.900391,10582.099609,10464.507813,464543
2003-02-14,10520.799805,10684.200195,10377.799805,10622.900391,10504.856445,385242
2003-02-17,11133.599609,11174.500000,10949.799805,11174.500000,11050.326172,816009
2003-02-18,11133.599609,11256.200195,10970.200195,11031.500000,10908.915039,571745
2003-02-19,11276.599609,11337.900391,11011.099609,11011.099609,10888.741211,1064190
2003-02-20,11011.099609,11133.599609,10745.500000,11011.099609,10888.741211,587899
2003-02-21,11092.799805,11133.599609,10970.200195,10970.200195,10848.296875,369578
2003-02-24,10970.200195,11480.900391,10970.200195,11480.900391,11353.322266,676010
2003-02-25,11337.900391,11337.900391,10970.200195,10970.200195,10848.296875,442025
2003-02-26,11133.599609,11399.200195,11011.099609,11358.400391,11232.182617,728387
2003-02-27,11154.099609,11766.900391,11092.799805,11542.200195,11413.938477,809646
2003-02-28,11787.400391,11787.400391,11215.400391,11419.599609,11292.702148,562934
2003-03-03,11378.799805,11501.400391,11235.799805,11480.900391,11353.322266,371536
2003-03-04,11276.599609,11358.400391,11072.400391,11072.400391,10949.361328,383284
2003-03-05,10806.799805,10929.299805,10561.599609,10663.799805,10545.300781,594262
2003-03-06,10602.500000,10827.200195,10336.900391,10622.900391,10504.856445,407760
2003-03-07,10316.500000,10725.099609,10173.500000,10316.500000,10201.861328,522794
2003-03-10,10071.299805,10357.299805,10030.500000,10173.500000,10060.449219,483144
2003-03-11,9805.769531,10173.500000,9805.769531,9948.769531,9838.216797,304474
2003-03-12,9989.629883,10725.099609,9969.200195,10725.099609,10605.917969,890904
2003-03-13,10725.099609,10745.500000,10336.900391,10520.799805,10403.888672,542864
2003-03-14,11031.500000,11133.599609,10868.099609,10990.599609,10868.468750,939365
2003-03-17,10908.900391,10908.900391,10316.500000,10520.799805,10403.888672,409718
2003-03-18,11399.200195,11766.900391,11235.799805,11766.900391,11636.144531,1562998
2003-03-19,11460.500000,12461.500000,11460.500000,11848.599609,11716.933594,1296216
2003-03-20,12155.099609,12318.500000,11848.599609,12216.400391,12080.648438,1139084
2003-03-21,12277.599609,12522.799805,12155.099609,12155.099609,12020.027344,1221322
2003-03-24,12257.200195,12318.500000,11807.799805,11807.799805,11676.588867,690206
2003-03-25,11297.099609,11869.099609,11297.099609,11583.099609,11454.384766,464053
2003-03-26,11787.400391,12563.599609,11787.400391,12093.799805,11959.410156,1020134
2003-03-27,12134.599609,13258.200195,12093.799805,13074.400391,12929.113281,2218449
2003-03-28,13462.500000,13728.099609,13196.900391,13482.900391,13333.075195,2671733
2003-03-31,13442.099609,13442.099609,12604.500000,13074.400391,12929.113281,809646
2003-04-01,12972.200195,13421.700195,12870.099609,13319.500000,13171.490234,759716
2003-04-02,13482.900391,13993.700195,13115.200195,13993.700195,13838.198242,1915933
2003-04-03,14116.200195,14197.900391,13891.500000,13891.500000,13737.132813,1516005
2003-04-04,13728.099609,14565.700195,13605.500000,14463.500000,14302.777344,1410761
2003-04-07,14708.700195,14974.200195,14157.099609,14259.200195,14100.748047,1364747
2003-04-08,14320.500000,14892.500000,14259.200195,14483.900391,14322.952148,1297685
2003-04-09,14708.700195,15341.900391,14402.200195,15055.900391,14888.595703,1963415
2003-04-10,15219.400391,15219.400391,14116.200195,14606.500000,14444.189453,1527264
2003-04-11,14504.400391,14892.500000,14300.099609,14300.099609,14141.192383,1093560
2003-04-14,14463.500000,15995.700195,14463.500000,15464.500000,15292.653320,1686843
2003-04-15,16159.099609,16240.799805,15464.500000,15873.099609,15696.712891,1508662
2003-04-16,16874.099609,17773.000000,16874.099609,17773.000000,17575.501953,1441600
2003-04-17,18590.099609,19550.300781,18406.199219,19060.000000,18848.201172,2978164
2003-04-18,19509.400391,19550.300781,18488.000000,19203.000000,18989.611328,1856702
2003-04-21,19182.500000,19918.000000,18692.300781,19877.099609,19656.220703,1492019
2003-04-22,19509.400391,20428.699219,19509.400391,19693.300781,19474.462891,1608522
2003-04-23,20020.099609,20837.300781,19305.099609,19509.400391,19292.609375,2004044
2003-04-24,19346.000000,19591.099609,17425.699219,17997.699219,17797.705078,2069638
2003-04-25,17670.800781,18712.699219,16629.000000,18018.099609,17817.878906,2400056
2003-04-28,17793.400391,19550.300781,17793.400391,19203.000000,18989.611328,2775019
2003-04-29,19570.699219,21450.099609,19570.699219,21450.099609,21211.738281,2518027
2003-04-30,21858.699219,23493.000000,21245.800781,22267.300781,22019.861328,3455924
2003-05-01,null,null,null,null,null,null
2003-05-02,23186.599609,24923.000000,22573.699219,24105.900391,23838.029297,3038863
2003-05-05,null,null,null,null,null,null
2003-05-06,24208.000000,24310.099609,21245.800781,21858.699219,21615.798828,3199911
2003-05-07,21552.300781,22573.699219,21041.599609,21654.400391,21413.771484,3040821
2003-05-08,null,null,null,null,null,null
2003-05-09,21654.400391,22165.099609,21041.599609,22165.099609,21918.792969,1743137
2003-05-12,22471.599609,24820.900391,21858.699219,24616.599609,24343.050781,3978228
2003-05-13,24310.099609,25842.300781,23084.400391,23084.400391,22827.876953,3489700
2003-05-14,23697.300781,24923.000000,23084.400391,23901.599609,23635.998047,3456903
2003-05-15,24412.300781,24412.300781,22982.300781,23493.000000,23231.939453,1974674
2003-05-16,22880.099609,24923.000000,22573.699219,22675.800781,22423.818359,3872005
2003-05-19,22063.000000,23390.900391,21654.400391,22369.400391,22120.826172,1974674
2003-05-20,21654.400391,24820.900391,21654.400391,24412.300781,24141.021484,6583877
2003-05-21,24616.599609,25025.099609,23084.400391,23493.000000,23231.939453,2925298
2003-05-22,23390.900391,26250.900391,23186.599609,26148.699219,25858.126953,4987593
2003-05-23,26761.599609,27476.599609,25842.300781,26557.300781,26262.187500,3154877
2003-05-26,27170.199219,28600.199219,26659.400391,27476.599609,27171.273438,3186205
2003-05-27,28089.500000,28191.599609,25740.199219,26557.300781,26262.187500,2652642
2003-05-28,27476.599609,27578.699219,24003.699219,24718.699219,24444.019531,2304602
2003-05-29,24412.300781,27170.199219,24412.300781,26455.199219,26161.220703,3030542
2003-05-30,25944.400391,27068.000000,25638.000000,26557.300781,26262.187500,1350062
2003-06-02,26455.199219,26761.599609,24923.000000,25331.599609,25050.107422,1425936
2003-06-03,24923.000000,25331.599609,22369.400391,22369.400391,22120.826172,2596838
2003-06-04,23084.400391,24412.300781,22778.000000,23697.300781,23433.968750,2337399
2003-06-05,24208.000000,24718.699219,22471.599609,22880.099609,22625.847656,2139638
2003-06-06,null,null,null,null,null,null
2003-06-09,23084.400391,25535.900391,23084.400391,25535.900391,25252.136719,3173478
2003-06-10,25638.000000,26761.599609,25025.099609,25842.300781,25555.136719,3025157
2003-06-11,26557.300781,28600.199219,26250.900391,27885.199219,27575.330078,3379071
2003-06-12,28804.500000,30030.199219,28498.000000,29519.500000,29191.472656,3334526
2003-06-13,30234.500000,30336.599609,28293.699219,28804.500000,28484.416016,1998660
2003-06-16,28293.699219,30030.199219,27885.199219,30030.199219,29696.494141,1457264
2003-06-17,31153.800781,31255.900391,29519.500000,29519.500000,29191.472656,1830758
2003-06-18,29519.500000,29928.000000,28804.500000,29417.300781,29090.404297,1018665
2003-06-19,29417.300781,29621.599609,27987.300781,28089.500000,27777.359375,1456285
2003-06-20,27680.900391,28906.599609,27272.300781,28293.699219,27979.289063,1400971
2003-06-23,28089.500000,28395.900391,26250.900391,26863.699219,26565.183594,1109714
2003-06-24,25842.300781,27783.000000,25842.300781,27374.400391,27070.207031,1702018
2003-06-25,27578.699219,28906.599609,27578.699219,28395.900391,28080.355469,1505725
2003-06-26,28089.500000,29008.699219,27783.000000,27783.000000,27474.265625,738177
2003-06-27,28702.300781,30949.500000,28498.000000,30643.000000,30302.488281,2556209
2003-06-30,30643.000000,31051.599609,29417.300781,30132.300781,29797.458984,1866003
2003-07-01,30540.900391,32481.599609,29723.699219,31562.300781,31211.570313,2198868
2003-07-02,32481.599609,32992.300781,31562.300781,32379.500000,32019.691406,1985443
2003-07-03,32992.300781,34933.101563,32685.900391,33298.800781,32928.777344,2498936
2003-07-04,33400.898438,34626.601563,33400.898438,34115.898438,33736.792969,1332440
2003-07-07,35137.300781,37282.398438,34933.101563,36056.601563,35655.929688,2417678
2003-07-08,36669.500000,36771.601563,34422.300781,35443.800781,35049.937500,1861108
2003-07-09,35443.800781,36771.601563,34830.898438,35137.300781,34746.847656,1109224
2003-07-10,34320.199219,34830.898438,32992.300781,33707.300781,33332.738281,1828311
2003-07-11,32890.199219,34933.101563,32788.101563,34422.300781,34039.789063,1499851
2003-07-14,34933.101563,38405.898438,34728.800781,37384.500000,36969.074219,2536628
2003-07-15,38814.500000,40346.699219,37895.199219,38201.699219,37777.191406,2800473
2003-07-16,39427.398438,42696.000000,37895.199219,42696.000000,42221.546875,4137808
2003-07-17,null,null,null,null,null,null
2003-07-18,41470.199219,43921.699219,40551.000000,41061.699219,40605.414063,2892011
2003-07-21,41572.398438,43308.800781,40755.199219,41266.000000,40807.445313,2100477
2003-07-22,39938.101563,40551.000000,36322.199219,37180.199219,36767.042969,3887180
2003-07-23,36158.800781,36771.601563,32788.101563,34524.500000,34140.859375,5581366
2003-07-24,34524.500000,35688.898438,34442.800781,34626.601563,34241.824219,2076491
2003-07-25,34034.199219,37690.898438,34034.199219,37200.601563,36787.214844,2887116
2003-07-28,38610.199219,41572.398438,38446.800781,41061.699219,40605.414063,2475440
2003-07-29,40653.101563,41184.199219,38977.898438,39223.101563,38787.238281,1864045
2003-07-30,39713.398438,41061.699219,39427.398438,40040.199219,39595.261719,2236560
2003-07-31,40019.800781,40653.101563,38017.800781,39243.500000,38807.417969,1515516
2003-08-01,39427.398438,40040.199219,38140.398438,38610.199219,38181.152344,1451880
2003-08-04,37384.500000,37486.601563,34851.300781,35545.898438,35150.902344,2003555
2003-08-05,35648.101563,36771.601563,35219.101563,35443.800781,35049.937500,1800899
2003-08-06,34728.800781,36260.898438,34054.601563,36158.800781,35756.988281,2095093
2003-08-07,36669.500000,36710.398438,35014.800781,35566.398438,35171.179688,1073980
2003-08-08,35239.500000,35750.199219,34524.500000,34524.500000,34140.859375,1311391
2003-08-11,34136.300781,35014.800781,33462.199219,33952.500000,33575.207031,1262440
2003-08-12,34218.101563,35259.898438,33952.500000,34524.500000,34140.859375,1474397
2003-08-13,34320.199219,34933.101563,33748.199219,34422.300781,34039.789063,1449922
2003-08-14,34830.898438,36526.500000,34524.500000,35545.898438,35150.902344,2007960
2003-08-15,null,null,null,null,null,null
2003-08-18,35954.500000,36955.500000,35607.199219,35607.199219,35211.527344,1437684
2003-08-19,36771.601563,36894.199219,34218.101563,34320.199219,33938.828125,1610970
2003-08-20,34115.898438,34708.300781,31889.199219,32502.000000,32140.826172,1876283
2003-08-21,32685.900391,33503.101563,31970.900391,32032.199219,31676.248047,1898800
2003-08-22,32665.500000,32685.900391,30500.000000,30643.000000,30302.488281,1941387
2003-08-25,30643.000000,33543.898438,30030.199219,33441.800781,33070.183594,3006066
2003-08-26,33482.601563,33727.800781,31868.800781,32542.900391,32181.275391,1457754
2003-08-27,33278.300781,33278.300781,31868.800781,32685.900391,32322.683594,1397544
2003-08-28,33094.500000,34299.800781,32685.900391,32931.101563,32565.160156,1507683
2003-08-29,34075.101563,36281.398438,33625.601563,35954.500000,35554.964844,3183758
2003-09-01,36873.800781,38426.398438,36383.500000,37016.800781,36605.460938,2642852
2003-09-02,37588.800781,37588.800781,36097.500000,37180.199219,36767.042969,1448453
2003-09-03,37159.800781,37302.800781,35872.800781,35974.898438,35575.136719,1403418
2003-09-04,35750.199219,36158.800781,34442.800781,34585.800781,34201.476563,1410761
2003-09-05,34667.500000,35280.398438,34238.500000,35014.800781,34625.703125,1003980
2003-09-08,34340.601563,35014.800781,33074.101563,33074.101563,32706.576172,1123909
2003-09-09,32788.101563,34504.101563,32788.101563,34340.601563,33958.996094,1219853
2003-09-10,null,null,null,null,null,null
2003-09-11,null,null,null,null,null,null
2003-09-12,null,null,null,null,null,null
2003-09-15,34320.199219,37037.199219,34075.101563,36260.898438,35857.964844,1976142
2003-09-16,36363.101563,36649.101563,35627.601563,36567.398438,36161.050781,802792
2003-09-17,37384.500000,37384.500000,35954.500000,35954.500000,35554.964844,911463
2003-09-18,35648.101563,36117.898438,34442.800781,34565.300781,34181.199219,1042651
2003-09-19,35341.601563,35586.800781,33809.500000,34483.601563,34100.406250,975099
2003-09-22,34463.199219,34687.898438,31970.900391,32277.300781,31918.625000,1485166
2003-09-23,32175.199219,33360.101563,31153.800781,32767.599609,32403.474609,1808731
2003-09-24,32910.601563,33298.800781,32318.199219,32481.599609,32120.654297,1606074
2003-09-25,30847.300781,32481.599609,30704.300781,32175.199219,31817.660156,1296216
2003-09-26,31684.900391,33462.199219,31684.900391,31868.800781,31514.664063,1466075
2003-09-29,31868.800781,32481.599609,31010.800781,31460.199219,31110.601563,816009
2003-09-30,32073.000000,32175.199219,31031.199219,31460.199219,31110.601563,932512
2003-10-01,30745.199219,33298.800781,30745.199219,33298.800781,32928.777344,1226706
2003-10-02,34115.898438,35852.398438,33748.199219,35300.800781,34908.531250,2753480
2003-10-03,null,null,null,null,null,null
2003-10-06,35954.500000,36179.199219,35239.500000,35239.500000,34847.902344,1194888
2003-10-07,35545.898438,35668.500000,34320.199219,34463.199219,34080.234375,886009
2003-10-08,34728.800781,35648.101563,34034.199219,34115.898438,33736.792969,1294748
2003-10-09,34340.601563,34810.500000,33727.800781,34218.101563,33837.863281,723982
2003-10-10,34830.898438,35423.398438,34054.601563,34422.300781,34039.789063,1088665
2003-10-13,34115.898438,35464.199219,33911.601563,35341.601563,34948.878906,885030
2003-10-14,35791.101563,36710.398438,35423.398438,35954.500000,35554.964844,1463628
2003-10-15,36363.101563,36485.601563,35709.398438,35934.101563,35534.789063,889925
2003-10-16,35954.500000,37016.800781,35791.101563,36465.199219,36059.988281,1319713
2003-10-17,36649.101563,36669.500000,34647.101563,34708.300781,34322.613281,933002
2003-10-20,34728.800781,34933.101563,33707.300781,33932.101563,33555.039063,764121
2003-10-21,33932.101563,34422.300781,32685.900391,33033.199219,32666.128906,1329992
2003-10-22,32910.601563,33523.500000,32318.199219,32665.500000,32302.511719,967757
2003-10-23,32032.199219,32277.300781,31174.199219,31255.900391,30908.576172,929575
2003-10-24,31317.199219,32951.500000,31317.199219,32890.199219,32524.710938,1314328
2003-10-27,33196.601563,33237.500000,32379.500000,32399.900391,32039.863281,724471
2003-10-28,31807.500000,32379.500000,30888.199219,32379.500000,32019.691406,1262440
2003-10-29,32685.900391,32890.199219,31419.300781,31480.599609,31130.777344,965799
2003-10-30,31746.199219,32502.000000,31460.199219,31725.800781,31373.253906,1349083
2003-10-31,31909.599609,31970.900391,30683.900391,30949.500000,30605.580078,1062232
2003-11-03,30663.500000,31255.900391,30540.900391,30663.500000,30322.757813,754821
2003-11-04,30949.500000,31255.900391,29213.000000,29805.500000,29474.292969,2097540
2003-11-05,29029.199219,29417.300781,26230.400391,27108.900391,26807.658203,6030734
2003-11-06,27742.199219,28191.599609,26986.300781,27170.199219,26868.277344,2602712
2003-11-07,25740.199219,27027.199219,24780.000000,26557.300781,26262.187500,3464245
2003-11-10,25964.900391,27476.599609,25964.900391,26659.400391,26363.152344,1687333
2003-11-11,26577.699219,27680.900391,25985.300781,26148.699219,25858.126953,2238518
2003-11-12,26475.599609,28620.599609,26353.000000,28150.699219,27837.880859,2691802
2003-11-13,28906.599609,28967.900391,28232.500000,28293.699219,27979.289063,1551250
2003-11-14,28293.699219,28947.500000,27783.000000,28457.199219,28140.976563,1009365
2003-11-17,28804.500000,30397.900391,28518.500000,30397.900391,30060.109375,2990402
2003-11-18,30377.500000,30459.199219,29356.000000,30214.000000,29878.253906,989295
2003-11-19,29642.000000,30071.000000,28702.300781,28702.300781,28383.353516,974120
2003-11-20,28804.500000,29539.900391,28804.500000,28865.699219,28544.933594,867408
2003-11-21,28293.699219,28784.000000,27905.599609,27905.599609,27595.503906,749436
2003-11-24,27619.599609,28293.699219,26250.900391,26373.400391,26080.330078,863491
2003-11-25,27170.199219,27680.900391,27068.000000,27374.400391,27070.207031,792513
2003-11-26,27211.000000,28273.300781,26925.000000,27905.599609,27595.503906,745520
2003-11-27,27946.400391,28416.300781,27374.400391,27374.400391,27070.207031,556570
2003-11-28,27578.699219,27926.000000,27394.900391,27905.599609,27595.503906,573703
2003-12-01,28538.900391,31235.500000,28538.900391,30949.500000,30605.580078,1761248
2003-12-02,31378.500000,31684.900391,30357.000000,30786.000000,30443.896484,1422509
2003-12-03,30643.000000,30847.300781,29825.900391,30847.300781,30504.519531,909505
2003-12-04,31051.599609,31541.900391,30643.000000,30949.500000,30605.580078,891883
2003-12-05,30643.000000,31644.000000,30540.900391,30765.599609,30423.722656,887967
2003-12-08,30683.900391,30969.900391,30152.699219,30173.199219,29837.906250,561955
2003-12-09,30438.800781,30847.300781,30030.199219,30173.199219,29837.906250,411676
2003-12-10,29621.599609,30173.199219,29621.599609,29825.900391,29494.468750,351956
2003-12-11,29805.500000,30786.000000,29744.199219,29785.000000,29454.021484,762163
2003-12-12,30643.000000,30643.000000,28620.599609,28824.900391,28504.589844,1660410
2003-12-15,29335.599609,29499.000000,28906.599609,29192.599609,28868.203125,788597
2003-12-16,28600.199219,28845.300781,27476.599609,27578.699219,27272.238281,1186077
2003-12-17,27578.699219,28457.199219,27578.699219,27966.900391,27656.125000,763632
2003-12-18,27987.300781,28293.699219,27599.199219,27640.000000,27332.859375,590346
2003-12-19,27803.400391,27966.900391,26700.300781,26863.699219,26565.183594,970694
2003-12-22,26700.300781,27170.199219,25740.199219,25883.199219,25595.578125,932512
2003-12-23,26087.400391,26414.300781,25086.400391,25331.599609,25050.107422,684332
2003-12-24,25433.699219,26373.400391,24984.300781,25638.000000,25353.103516,979994
2003-12-25,null,null,null,null,null,null
2003-12-26,25352.000000,26414.300781,25352.000000,26250.900391,25959.191406,828247
2003-12-29,26455.199219,28089.500000,26455.199219,27885.199219,27575.330078,1156707
2003-12-30,28498.000000,28518.500000,27640.000000,28232.500000,27918.773438,993211
2003-12-31,null,null,null,null,null,null
2004-01-01,null,null,null,null,null,null
2004-01-02,28538.900391,28559.300781,27987.300781,28171.199219,27858.150391,670625
2004-01-05,28293.699219,28334.599609,27783.000000,28232.500000,27918.773438,570276
2004-01-06,28681.900391,29315.199219,28273.300781,28293.699219,27979.289063,950134
2004-01-07,28518.500000,28886.199219,27987.300781,27987.300781,27676.298828,682863
2004-01-08,28212.000000,28457.199219,26904.599609,27394.900391,27090.478516,1087196
2004-01-09,27619.599609,29907.599609,27435.699219,29560.300781,29231.818359,2352084
2004-01-12,29723.699219,31194.599609,29580.699219,30929.000000,30585.306641,1597263
2004-01-13,31296.800781,31460.199219,30418.300781,30745.199219,30403.548828,873771
2004-01-14,30643.000000,31153.800781,29723.699219,30234.500000,29898.527344,963351
2004-01-15,29846.300781,29968.900391,28130.300781,28293.699219,27979.289063,1319713
2004-01-16,28559.300781,28927.000000,28232.500000,28681.900391,28363.177734,507619
2004-01-19,28988.300781,29396.900391,28150.699219,28150.699219,27837.880859,509088
2004-01-20,27272.300781,28130.300781,27190.599609,27966.900391,27656.125000,498808
2004-01-21,null,null,null,null,null,null
2004-01-22,null,null,null,null,null,null
2004-01-23,null,null,null,null,null,null
2004-01-26,28334.599609,29131.300781,28191.599609,28743.199219,28423.796875,866918
2004-01-27,27578.699219,27578.699219,26353.000000,26741.199219,26444.044922,2670754
2004-01-28,26598.199219,27231.400391,25699.300781,26965.900391,26666.248047,1641319
2004-01-29,26373.400391,27599.199219,26373.400391,27170.199219,26868.277344,716639
2004-01-30,27272.300781,28498.000000,27272.300781,28089.500000,27777.359375,1170413
2004-02-02,28395.900391,28906.599609,28048.599609,28212.000000,27898.501953,843911
2004-02-03,28293.699219,28293.699219,27374.400391,27537.900391,27231.890625,565871
2004-02-04,27333.599609,27640.000000,26965.900391,27435.699219,27130.826172,382795
2004-02-05,27435.699219,30724.800781,27435.699219,30724.800781,30383.376953,3829908
2004-02-06,32277.300781,33196.601563,27047.599609,30643.000000,30302.488281,6769890
2004-02-09,30847.300781,31051.599609,29253.900391,29723.699219,29393.400391,1727472
2004-02-10,29744.199219,30357.000000,29519.500000,29621.599609,29292.433594,1079854
2004-02-11,29662.500000,30173.199219,29151.699219,29253.900391,28928.822266,1004959
2004-02-12,29458.199219,30806.500000,29458.199219,30459.199219,30120.728516,1639361
2004-02-13,31051.599609,31725.800781,30826.900391,31603.199219,31252.017578,1338803
2004-02-16,31358.000000,31848.300781,31255.900391,31358.000000,31009.541016,872303
2004-02-17,31358.000000,31460.199219,30561.300781,30683.900391,30342.931641,761674
2004-02-18,30643.000000,31746.199219,30643.000000,31296.800781,30949.021484,1139574
2004-02-19,31317.199219,31684.900391,30867.800781,31296.800781,30949.021484,531116
2004-02-20,31766.599609,31970.900391,31501.000000,31868.800781,31514.664063,651535
2004-02-23,32277.300781,32604.199219,31358.000000,31398.900391,31049.990234,697059
2004-02-24,31398.900391,31766.599609,30643.000000,30643.000000,30302.488281,1203699
2004-02-25,30357.000000,31051.599609,29825.900391,29846.300781,29514.640625,1119504
2004-02-26,31051.599609,31705.300781,29417.300781,29417.300781,29090.404297,566360
2004-02-27,29458.199219,30234.500000,29417.300781,29948.500000,29615.703125,303250
2004-03-01,null,null,null,null,null,null
2004-03-02,29948.500000,30397.900391,29253.900391,29253.900391,28928.822266,307166
2004-03-03,29049.599609,30724.800781,29049.599609,29621.599609,29292.433594,574927
2004-03-04,30234.500000,30561.300781,29825.900391,30438.800781,30100.554688,380837
2004-03-05,30847.300781,31215.000000,30806.500000,31133.300781,30787.339844,323075
2004-03-08,31133.300781,31787.000000,30969.900391,31051.599609,30706.544922,267026
